time	distance
2014.44474785885	11300.5762100559
2014.54051969108	11300.5762100559
2014.6362915233	11300.5762100559
2014.73206335552	11300.5762100559
2014.82783518775	11300.5762100559
2014.92360701997	11300.5762100559
2015.0193788522	11300.5762100559
2015.11515068442	11300.5762100559
2015.21092251664	11300.5762100559
2015.30669434887	11300.5762100559
2015.40246618109	11300.5762100559
2015.49823801331	11300.5762100559
2015.59400984554	11300.5762100559
2015.68978167776	11300.5762100559
2015.78555350999	11300.5762100559
2015.88132534221	11300.5762100559
2015.97709717443	11300.5762100559
2016.07286900666	11300.5762100559
2016.16864083888	11300.5762100559
2016.2644126711	11300.5762100559
2016.36018450333	11300.5762100559
2016.45595633555	11300.5762100559
2016.55172816778	11300.5762100559
2016.6475	11300.5762100559
