time	distance_treeMCC_tree	distance_tree59950000	distance_tree64950000	distance_tree69950000	distance_tree74950000	distance_tree79950000	distance_tree84950000	distance_tree89950000	distance_tree94950000	distance_tree99950000	distance_tree104950000	distance_tree109950000	distance_tree114950000	distance_tree119950000	distance_tree124950000	distance_tree129950000	distance_tree134950000	distance_tree139950000	distance_tree144950000	distance_tree149950000	distance_tree154950000	distance_tree159950000	distance_tree164950000	distance_tree169950000	distance_tree174950000	distance_tree179950000	distance_tree184950000	distance_tree189950000	distance_tree194950000	distance_tree199950000	distance_tree204950000	distance_tree209950000	distance_tree214950000	distance_tree219950000	distance_tree224950000	distance_tree229950000	distance_tree234950000	distance_tree239950000	distance_tree244950000	distance_tree249950000	distance_tree254950000	distance_tree259950000	distance_tree264950000	distance_tree269950000	distance_tree274950000	distance_tree279950000	distance_tree284950000	distance_tree289950000	distance_tree294950000	distance_tree299950000	distance_tree304950000	distance_tree309950000	distance_tree314950000	distance_tree319950000	distance_tree324950000	distance_tree329950000	distance_tree334950000	distance_tree339950000	distance_tree344950000	distance_tree349950000	distance_tree354950000	distance_tree359950000	distance_tree364950000	distance_tree369950000	distance_tree374950000	distance_tree379950000	distance_tree384950000	distance_tree389950000	distance_tree394950000	distance_tree399950000	distance_tree404950000	distance_tree409950000	distance_tree414950000	distance_tree419950000	distance_tree424950000	distance_tree429950000	distance_tree434950000	distance_tree439950000	distance_tree444950000	distance_tree449950000	distance_tree454950000	distance_tree459950000	distance_tree464950000	distance_tree469950000	distance_tree474950000	distance_tree479950000	distance_tree484950000	distance_tree489950000	distance_tree494950000	distance_tree499950000	distance_tree504950000	distance_tree509950000	distance_tree514950000	distance_tree519950000	distance_tree524950000	distance_tree529950000	distance_tree534950000	distance_tree539950000	distance_tree544950000	distance_tree549950000
1975.900930653	37.9533347374112	0	131.196409380561	18.5608200625734	134.090978408044	126.522469964333	16.9006112275922	119.622247150629	31.8225391665072	139.179710802759	129.844914904996	166.203324367442	128.528858297012	346.574431794568	239.491255232762	65.8898904985935	151.882685080286	85.0772989836887	98.9282304706212	150.644892099498	17.8168294461897	0	122.009374158668	9.41063820039786	54.5736947781311	14.8893848768709	300.489559260754	85.5532850046074	25.4312790555637	100.304143192627	219.163379087241	87.2354771757442	68.8839488274399	194.152497616621	18.637318711716	66.9071889325338	41.6557691467533	318.032218325052	123.168686129352	20.5134986152002	21.6029624743999	389.143809903279	278.336486972374	331.287660673371	328.921783329464	140.904578553938	75.0410678206791	587.263497005892	50.7178091744353	110.605363069725	191.310788495105	252.21395268561	290.895327585008	123.217840239934	96.0387764119036	67.0334785537749	56.6541442006158	84.0411038786008	43.1788179491892	171.38636173063	66.7497229769138	33.7888630638704	121.079041089024	19.6027087637831	27.9367191736401	0	77.3725234623075	88.0315862898199	96.7798185344076	207.261413060415	16.7949497221721	105.131338598813	22.0261035041115	174.964368068578	0	261.994731624542	76.2663759626791	64.7931899347964	347.480462622473	59.6919312711331	224.333062034178	196.108932268857	178.573060292007	126.018376936685	28.8287561907945	65.9067628231729	198.623468477569	44.8972590345008	6.99573964371592	93.2181606066902	21.6575948576966	0	0	228.920431447615	88.4604651963936	109.905999353183	60.7146719021634	46.804512795613	200.521004846749	34.5669198420639
1976.30655134803	126.222194802145	0	175.059110438282	22.2709075961753	135.44864322155	144.142091377461	18.9323929387188	132.1895017254	40.1434018603524	150.57548039572	136.320908395606	173.130976700604	139.147471087802	357.988689693083	287.38552266543	72.3282266776302	175.493390120834	109.154195475253	133.791911705651	167.506590551525	19.7234175381843	0	131.26519723791	12.8063937601803	81.370195317811	21.3834251705367	306.866506663391	140.492722170607	28.3686367202054	109.666987619459	220.561722151193	94.9289789320677	76.3997982938544	217.07523755698	22.6063738120762	78.2663385835789	71.9153632130482	471.764783022388	130.16143974011	26.0069493398409	25.9362315162354	397.642896403846	284.148770314051	332.41774129718	334.277584314	148.926212543587	87.5777520453132	601.427211273053	72.947590416024	124.696403960646	198.675082352081	288.055397307867	312.136744129378	132.454046226592	103.547471738746	85.8925769869171	210.918693756785	88.4818318347717	50.7594271998598	198.064101875623	72.0611924955796	41.6273110146977	132.79245265833	42.3824048859256	36.9236612265387	0	92.7131547417438	102.681180627011	106.648994754829	237.715642857113	21.3902598613875	110.821197576474	29.7538316635986	185.339795331403	6.06178613535453	269.211361163306	88.7407301025302	71.0418866916765	410.844043822066	72.7208167622971	257.697664963732	238.316251774839	330.896802993343	137.777139068731	33.2467565965789	84.3803120611593	207.821468684636	53.0211690018953	11.7403498476112	127.111153498751	24.8608292274724	0	0	247.984782052339	98.5792870347789	123.551230258111	64.1371109464302	57.5511475844356	243.828124823078	39.3115545155932
1976.71217204305	266.850082729524	0	197.371300773586	135.491132632424	136.806307652676	158.91262627751	21.5378848315103	144.761843516102	48.4635225373761	158.660707792224	142.796494247352	180.057884907097	149.765982081611	369.409659315038	335.324988333292	78.7672257572027	199.111163494462	133.203210774117	146.809916472089	184.480759071095	21.7212666863841	0	149.864387512786	16.2016869580911	108.1421216043	27.8788643195266	313.2434515342	182.764542684749	31.3064140123092	119.02637554187	221.960158875389	102.625320773956	83.9155791743814	240.016520274744	26.5754316703494	84.2101858780351	126.176294482416	475.924208842549	137.153751992152	31.5003800169758	30.2694888899062	406.141643658899	289.961411779427	333.547823796269	339.634601438327	162.586679769409	99.5492130320252	615.593163710435	95.1534862120372	137.128219198156	206.040358194765	323.954816747807	323.527177243832	160.010953743393	111.054760842889	104.753054551069	267.572888104365	219.445189085082	58.341660391765	224.755192048022	77.3739884636053	49.4686104404228	146.422950957625	70.9629863636233	45.9093727579367	0	105.155245791056	117.322782844703	116.521794073908	265.184267828851	25.9852145517016	116.51105662413	37.4806942084171	195.128058862194	12.6654246056951	276.427970472554	139.555030655949	77.2894945564428	495.3687722524	84.4756487978465	291.036467128073	303.247646533433	568.942116546147	149.534959213194	38.9900709716762	88.1291178607158	235.46841905066	61.1450789633931	16.4838791267811	160.984136452566	28.0635721235501	0	0	262.775740917682	108.703056282577	137.196383589012	68.4507586297112	67.9734816331849	264.999865311003	62.5899137260625
1977.11779273808	268.861218546633	0	218.935014342735	162.313345698767	179.951781800171	180.744623390172	24.7323388506948	161.199857145754	56.7829000052913	166.494986336588	155.989292326485	186.984047941003	160.384386575462	380.837326599593	358.303287008702	85.2068868892369	222.735972463118	158.974067736009	159.835013826558	205.662495204461	34.7664297206452	6.25833150916366	184.4696234108	19.5965175169235	134.889342453716	34.3757005680857	319.620393869194	225.117104655405	40.0492301717059	128.382300571694	223.35868923634	108.062390965746	91.4312913697716	262.976261807929	30.5444922831202	86.226677888588	138.435589185515	480.082813705489	144.145622299222	39.4379386450444	34.6027345858869	414.640048976714	295.77441098405	334.677908167406	344.992833414281	224.68850444855	108.438742902513	629.761348156507	117.33539986649	145.439220351552	213.406614266188	359.911833835683	334.251507347566	197.003620884393	118.56064162663	126.261058526215	290.610709606617	297.584880362744	84.0097866823645	251.459562090599	82.6881095354851	57.3127573662295	176.275288030343	99.5813304122964	54.8938516317377	0	113.987158905091	131.956369882219	126.398209409805	301.109998466744	30.5798134740484	122.200915741851	45.2066898332135	226.015815344247	19.267132653887	283.644559525926	190.388858050352	83.5360122000385	497.711993520672	94.4246814617505	324.34927466628	367.988490471849	575.723258977538	161.291835178545	92.2569431306239	106.913541653417	254.109908511582	69.2689889252343	21.2263265499046	194.836976136867	31.2658232484153	0	0	275.033391328903	118.83176350495	155.852865110099	72.7651390961614	77.9210891933767	293.460620607324	129.107835176616
1977.52341343311	270.872533896581	9.87746788527137	240.498822329644	172.013036647316	223.998051196965	228.945394894496	27.9265992998645	180.530884829538	65.1015330713263	174.327392910006	167.894739074629	193.909464755862	171.002679865912	392.271677506208	362.94352398424	91.5825573927973	246.367784310384	185.395732824859	172.867185853994	226.823721036976	47.8152344958755	21.8133500790132	253.384721048931	22.9908851609372	161.611726386665	40.8739321607277	329.17507931799	267.549751327208	62.2137596369302	149.520572659654	224.757313208624	109.769554031389	98.9469347805309	285.954378360549	34.5135556488751	88.2433348777745	163.039870186516	484.240597001283	230.671160855507	50.8299419221909	38.9359685937121	423.138109664916	304.748214805369	355.171253655871	350.352278953402	285.176815556424	117.328390110159	643.931758450832	130.360871745055	153.753258336054	220.773848839664	361.627513086236	344.978257801977	231.291611198535	126.065111991677	154.394969250489	310.067227633326	308.570560185911	117.448491315659	278.177141925224	88.1536473893802	65.1597478206781	205.43565421656	128.237230860117	71.891737948407	0	122.822882463377	146.581918648523	136.278233686913	345.568109181173	38.2521893723139	127.890774929438	52.931817232331	286.783101876755	25.8669080283561	290.861128296935	241.24201718135	114.759607864416	500.05547844973	120.08262263369	357.635893202971	396.778928719663	582.506515000098	180.324317318744	150.332891743622	127.813656526102	272.734971919834	77.3928988869606	25.9676911850124	206.648632995242	34.4675823031005	0	0.480793442395123	287.291045723981	128.965399276813	180.813791089131	77.0802517136991	87.8675169417918	321.89011435536	195.778268318687
1977.92903412814	272.884028736436	29.2084854124262	262.06268230387	185.401963869894	268.028616724317	254.347051892778	31.1206660607136	203.640179140397	73.4194205426981	178.635107876583	176.482694963361	197.018966299277	181.620857249196	403.712698014505	367.583710405847	96.8474021802924	270.006566341599	211.839737657968	185.906414662829	247.853437632734	60.8676717788247	37.3662503475543	314.360746231178	26.5443033160205	188.309141626917	65.6296917749886	340.662299537666	286.658677731544	131.821822833942	178.013340906951	226.156030769383	111.476749827961	131.152623065255	308.950786302146	40.9051922255803	90.2601567838358	196.315948821543	488.397558120563	435.586913155546	111.566347510376	43.688000132474	431.635823030995	328.264231753473	445.540987817159	355.712936769673	287.298742237202	126.218154454281	658.104388435857	140.006003766094	162.070328280252	228.142060188304	362.473833524939	355.707423404051	237.99278078413	133.568169838544	180.977757448975	329.526259638805	319.553264281417	150.840486261475	304.907861551963	103.659941338693	73.0095778364347	234.619550934204	156.930482226477	106.763934223663	2.91059673154815	131.662410285599	157.661534304229	176.808294611514	389.924832827361	71.2941630276654	133.580634186844	60.6560751000338	316.147608155669	32.4647484723782	298.077676759528	291.964629582528	205.228027969687	502.3992269286	217.048397913643	408.966388851719	406.181574985163	589.291881883466	203.850128210949	208.472390655648	148.710632986332	289.47877032348	85.5168088490252	30.7079720991735	217.460885771216	37.6688489888573	8.39385103266111	2.4298540100658	299.548704094084	139.103954185855	205.805323581452	81.3960958627678	97.8127608042502	350.288186910261	262.599239169489
1978.33465482317	274.895703000379	48.3488145264808	283.626551833777	198.782155577907	308.839226767169	269.478017264067	34.8708951926606	244.19912321806	81.7365612260167	180.612374647603	185.067001619596	199.742429501256	192.885189866937	415.160374124402	372.223846225506	102.113174678694	293.652285882679	238.305967258353	198.952682384965	256.125068195734	77.3210066536454	52.9170168580851	318.5965078085	34.0449162961694	214.981456099623	143.870600149067	352.152276244746	292.68108896809	266.781801997504	206.527001787371	227.554841894771	131.396740323477	189.107182937781	331.965402166896	97.4923994631981	92.2771435432382	246.151934322767	492.553696452898	503.905775018978	216.297380144038	62.0279053828432	440.133186381715	380.14594635678	511.12422863233	361.074805576488	289.420476258927	135.108035736646	672.279231956098	168.203686145935	179.245821057992	232.023867465055	363.320186681724	366.438998953595	275.330626049224	146.484851885836	195.659740271188	348.987773393589	325.929927242829	184.185497131011	331.65165104802	145.828596994758	80.862243449895	263.826844142096	185.660879718973	141.639579562832	8.55871465709173	142.190317877173	167.940208728047	196.940481353202	434.179358406078	104.388373912646	139.270493514083	68.3794621297802	341.712599081746	42.3888809205678	305.294204887652	303.183419211962	211.195617654561	504.743238845727	290.331749934788	430.117062319729	415.580643016633	596.079356894055	227.402703512507	216.385640964861	169.60445826005	291.649981919476	93.6407188113842	88.4054853348453	232.598458297697	45.4761683357836	33.3307465470923	4.3788472200932	311.806366429506	149.247418830994	230.82732363307	85.7126709191305	107.756816705689	378.654678109773	318.350297140607
1978.7402755182	276.907556622201	67.4891524413012	305.190388485945	212.153589782861	340.978322031621	284.614320820906	38.6787277308219	284.818774732239	103.747505107221	182.58967935476	193.647653279447	261.116298975857	241.252324945696	426.614691856337	376.863931393491	107.379873905602	315.059979862164	264.794306877466	236.266076588404	264.399128257457	96.3591418874533	68.4656341437569	337.457870071088	41.545526327394	241.628537429785	222.170106482811	363.645002933412	298.70506741592	272.602029321664	235.06143776889	237.643820174252	154.035934360012	247.151994393058	340.504951889148	149.743265941565	94.2942950890918	273.338875644488	496.709011387925	511.407355275084	304.98339890108	70.137036404799	445.171438321986	431.928877400473	521.043662292252	369.754899366105	291.542017562804	147.792346866531	686.456282857774	201.913531656591	306.91889188926	234.537769497369	364.166572551123	375.719142884839	339.598694133598	155.198570390448	219.273650897043	368.451736681807	332.092403212162	198.59548499391	338.563501954101	184.797585956769	89.283392645704	320.024865807667	214.428219231799	176.518651140616	14.2055264781822	206.166189430255	178.223375583694	209.208637526517	476.864169025665	131.047132593845	144.960352910926	76.1019770150019	381.062034776552	115.273910937468	312.510712654602	314.400935554297	217.161890059861	507.087514093071	340.570404208508	451.342005031348	424.97612635601	602.868937300635	259.180783242532	223.967221519778	180.36760486977	293.821000107907	101.764628773756	133.620390450279	253.552353953897	69.9457284096113	58.2963155432448	6.32777302828713	324.064032720179	159.395783822847	249.806118025653	90.0299762614341	158.493317342064	406.989427271807	327.228758757458
1979.14589621322	278.919589538245	86.629499124608	326.75414982452	247.788905129965	373.138895952409	299.755944707463	42.486579323608	325.498649994409	140.413216303099	184.567021982489	255.494096303759	329.247142769745	264.630897701109	444.598981135684	381.503965861593	112.647498884063	332.460748081481	291.304641994348	282.103172900619	423.184860035087	115.380376993948	87.4579206447643	375.705552006371	49.0461333783388	268.250252940708	256.019417749646	375.140473100836	304.730611396305	278.423721215789	263.61653152229	292.213333550456	176.698351823621	305.286033450727	386.733647509899	163.480509241197	97.1574320093342	300.490707930765	500.863502314506	518.91127386125	389.106888551566	78.2442882213009	452.046974432868	483.612069993554	530.967220884748	392.096362541396	293.66336607574	177.708151003643	696.298534342686	235.639623739417	342.451707168951	238.07892542869	365.012991130009	382.890633405316	397.12079888697	178.35753923556	242.908931817917	387.918117301621	338.256794626308	204.83087720937	340.006172356705	204.51121262881	99.0740859148186	408.001479190307	254.766082503327	210.811247632967	19.851030896826	269.931311076797	188.511025963119	220.386602398093	498.063961676199	140.854904473663	151.01227158224	83.8236184485857	419.8240453858	179.907748105355	319.727200034566	325.617173213317	228.085085992952	509.432052560248	390.886353078698	483.833899926121	434.368018539257	609.660620374195	343.568340158464	419.921670307265	188.264816138868	297.2172798278	109.888538736377	146.837299044454	274.527443453096	112.351444727215	83.2904212726367	8.27663140013444	336.321702956478	299.936477276676	263.110490416993	97.3551535444023	165.747449152909	457.156683406696	336.110322646497
1979.55151690825	280.931801683421	105.769854543996	348.317793409354	295.931753251536	403.143108382842	321.160019623017	46.2944499560091	345.35783936142	177.107085448627	200.905171987391	333.175572734669	338.431914189555	278.573178240299	465.56898492327	386.143949580146	117.916048639103	349.873527395139	317.836858314558	287.702556408871	511.905353713667	134.384654854281	115.698197550236	413.953478206436	64.3931775256413	286.785870552289	259.362698414782	386.63868024851	310.757719232632	284.24687616964	292.192165919096	311.223464516988	199.38389174552	363.508279815528	436.02566503151	177.218602642314	190.864218635967	327.60726120399	526.491234745778	526.417527685164	473.180656850267	86.3496578473649	461.088756280712	535.194564112232	540.894896620264	414.412790220907	295.784521725774	222.795694433404	700.985699331332	269.38185370454	357.902548445023	259.070393706784	365.859442411171	441.933683966551	411.526806572339	301.734072066768	266.565483245431	407.386883064381	344.423099284999	211.066187878394	341.448844701165	223.000831879867	157.757422784555	495.632633729362	433.249213755771	228.072778697354	54.7165549871015	333.483184989277	203.342808204821	231.559137929788	519.262953632383	150.664244409697	176.537148935098	91.5443851232543	442.902652545882	236.005041459436	335.46735490979	336.832126877563	240.458065043808	511.776854136913	441.278806029741	493.432899462091	450.270319174876	616.454403387723	401.390252056743	498.938675367212	241.091698194533	306.336335830939	151.025695957814	160.055813900633	307.442069196802	155.865127291868	108.312927379788	10.2254222997958	353.635369273037	416.778082675048	287.417538644279	106.07893194369	175.330438654015	565.749992947587	346.217636392182
1979.95713760328	282.944192993789	123.117269160205	369.540612172973	343.965227489747	431.458432027018	359.627167830571	69.7795768665773	349.959431805881	213.828913185571	228.692194539525	411.128901052367	347.62026391379	292.680851126085	486.529392183619	390.932172403088	125.093299706165	361.044811360533	344.39084176806	293.300659496933	533.119535670541	153.371918215614	136.074172927949	452.20164674899	82.3085864723323	301.77451182111	276.796913022685	398.139617880572	316.786389250704	290.071492674484	320.788224029565	328.826269314273	230.102428250266	385.620032989822	485.26621952538	200.680341402177	324.596434293297	354.688364895516	562.286389970272	533.92611365634	557.202167550469	94.4531422951444	470.130301512796	567.288480387301	550.82668172072	436.704082699232	297.90548443862	258.71653584424	707.949478267946	292.706975693892	373.341625083425	280.064209260761	366.705926389305	446.61890128034	425.931564465276	365.31783645272	304.331447980643	438.2612650517	350.591314989292	238.959761202132	342.891518985951	229.453757652312	319.041426276962	582.9124195989	478.084503428788	245.346219550179	168.55751208307	388.522470799026	222.670561429543	245.743818060918	540.461141882323	160.475149354626	206.387446162933	134.50030870872	465.972960943459	292.155682741329	349.561928023791	348.045791234342	264.832590354861	514.121918713699	489.782313983785	514.492492719251	474.555671660068	623.250283616887	405.183258391641	541.554710128376	294.031507474417	315.455179095187	221.852614481474	173.275930815064	377.100700969991	186.77944017017	133.363697899879	12.1741456937523	374.084037206837	419.46101648722	371.368044179094	144.037167651102	224.972255775732	602.684511753029	357.161577719617
1980.36275829831	284.95676340348	136.808451523023	390.415604802922	391.88838905253	459.733807252138	384.307240621802	100.230585571719	354.56200023563	247.872927390236	256.181669931461	489.350043569738	356.812186130687	306.778675895299	490.826211297386	412.765596303093	197.595035185477	371.976992867886	370.966478508379	315.428165179265	615.723828744728	185.324814355833	153.930719591211	490.450055711133	100.226848927926	316.771408479636	279.480328174675	409.643279505964	322.816619776846	295.897569220521	349.404589120832	336.47146302168	301.904827953066	390.916450575897	530.198122448434	245.187969695523	327.957873416975	381.733847844925	567.400100160976	541.437028688156	578.626282356744	216.214425890886	479.171609721968	582.119835696913	560.762568415099	458.970139991946	300.026254143826	267.432523033145	728.990373062457	303.398501939581	388.768904531749	301.060362030872	367.552443061157	451.304418295983	440.335068756588	428.703835270677	334.540925539566	474.068989850039	356.761439542011	388.568296837368	344.334195213148	235.906636164005	438.331208978293	630.227506127146	486.228135265618	262.631529708701	282.978751585352	411.372259716019	242.000014266049	267.520756934495	561.65852341149	170.28761626513	236.238131988653	243.016911473437	489.034933673159	348.359077665793	403.300395582709	354.145112501145	281.839580176071	516.467246180945	493.43693961979	535.529096801076	498.812173212192	630.048258339446	408.975683185394	581.595862056973	347.083089777304	324.573809247127	292.784563502832	186.497645585393	390.850867941555	217.734478635219	154.543578140998	14.1228015463156	390.953864936486	422.143650968454	454.99960582805	167.013555272752	234.303054163045	639.590019002943	456.930023611287
1980.76837899334	324.202880581724	150.499782880853	411.281076074459	439.567950025957	487.969029362839	408.684765904261	130.692977115188	359.165543806763	271.412170221699	283.706330702025	567.834998794025	366.007675035939	322.245301135004	506.456400020526	423.366199609608	270.204541096392	382.914104595231	401.245347469408	337.893999428369	700.460906555747	239.526742941522	165.423563734258	505.051411723558	118.147954902754	337.655982588706	354.902846427755	466.871542887512	340.308136154068	301.725104301125	378.041144654945	360.673896509963	373.730407561009	396.214017011794	539.578871762472	289.596953286214	332.18320846612	408.743538298392	571.108918703132	570.066428049023	586.63109581612	358.758724297425	540.232552998881	596.95154535583	570.702548939905	481.210861835596	302.146830767046	297.413949730594	750.021257042009	318.760688579412	404.184354173774	322.058841960416	383.505488158098	455.990234751011	454.737315639465	449.644013969765	339.957686549061	509.931726634909	362.933470747271	482.437969069588	345.776873382085	246.968887627054	452.83363863803	640.620146664882	494.371308543052	279.928668755094	316.142568634023	434.214185950509	261.331160385559	289.307439674183	574.164256401386	180.101642098378	256.61265021641	348.095636088437	512.088533797076	404.614633202846	456.955461520745	358.453496808563	298.861167966985	521.807679287291	497.091456705307	556.542623581167	523.039698833735	636.84832483561	429.407090327489	603.822682376629	400.245296834609	382.463531948857	356.512621030233	199.720954010349	404.608690015325	260.132702554985	166.886958400604	24.3467660688851	407.304906623674	424.825985957541	495.936440407952	169.795309502601	249.600292619329	676.466313783926	504.623574811963
1981.17399968836	362.950616316337	161.141310439573	432.136987653227	486.623903815847	516.163892912611	446.156477877199	160.703574814009	363.770061673562	294.973703650143	311.26599774936	576.803504322952	375.206724832707	349.448452679072	529.130604586708	430.469181682067	342.920286665376	393.856135813756	442.96496958089	360.384888667293	746.856292567474	293.85841705968	176.913695034958	515.10155494805	231.450129202753	376.314164381383	529.388053598787	485.659374230626	471.266090099382	379.791818684023	405.801047579105	388.379008257505	429.436868656754	408.068366393928	548.956474211999	333.906491713281	371.025688537274	435.717263907645	574.818373660145	620.714337685589	594.63326106776	435.113969161807	713.8470263953	611.783608425934	580.646615538941	499.921270537541	304.267214235939	349.475725908234	771.073381060473	334.13272007886	419.587941328187	343.059638995298	402.949479873724	460.6763503845	469.138301304993	466.532434065585	361.402406103914	545.849093322512	402.537806632945	734.191288347403	347.219553490443	258.964960981545	467.342951326069	647.352011218515	502.514022569921	310.476963141773	329.028613130743	457.048216565347	280.663993461119	311.10382272219	578.18330249	209.332573557121	268.368246819139	354.751991434514	535.133724345293	416.156078985878	494.057261862542	362.76234135927	321.819041346031	531.568925850873	500.745865137368	577.532984693722	547.238123141972	643.650480387351	488.40330622735	626.025766137138	453.51698626144	531.393352751873	361.349438804084	212.945851889799	418.374146826769	299.863004274131	180.200223892758	44.6274309446589	416.203460557638	427.508021294606	508.66621816703	176.27821254925	286.145536797382	713.313194814294	559.082820097856
1981.57962038339	399.00565177355	166.64162742765	452.983301163127	525.751287743183	544.318191702199	483.941293102843	195.2837454172	390.734846015764	470.02216191365	364.257945777117	582.194783538672	459.480631060521	396.482097904043	551.782238296371	437.570355453828	412.378862773275	404.803075807217	474.437430230123	382.900727863229	757.607636850677	325.422462440643	188.401105871211	525.147770574666	258.144385896637	415.932319913703	531.870119148945	494.501731739532	494.149976670583	410.430887187641	408.259635956556	439.124505164279	439.817596147376	487.138919679698	558.330924186332	378.115779875028	399.949880782437	462.654851728707	578.528464617559	627.661904264004	619.528834872843	442.548036211159	749.889455363094	626.616023970261	590.594760463756	512.252214571748	306.387404478081	401.504360392697	986.330618587075	448.66313596636	434.221111371336	364.062743083334	422.958575239304	465.362764934808	483.53802194398	483.405910601647	376.970252012127	581.820709421776	458.679255563348	916.575231684287	412.535220226141	310.582008833704	481.859129375372	654.084424863452	510.656276653854	399.08954493803	341.910136558589	479.874318596901	299.998507166197	332.909862566497	582.202924668442	331.522964996336	343.793758556191	361.408160852748	558.170468315237	422.079059101298	544.499575717637	371.20343287294	334.140814804798	541.325696233589	504.400164829715	598.500091533174	571.407320368808	650.454722279816	547.413566504684	648.205013263112	506.897021505309	614.770652503562	401.862680003017	233.545304721289	432.804632425864	307.47160597092	211.390232450309	97.3671408242023	425.098064130719	430.189756818299	521.387484607046	193.845895766053	322.729840762538	750.13046043964	613.480342760285
1981.98524107842	415.793823474921	264.151260702141	473.819978186525	528.187951798546	572.431718777744	521.65219607217	234.784155003772	493.871812656228	504.246322147925	431.313410192437	587.584840329843	546.578924818085	435.879103294489	574.411210520503	444.669718508684	418.526286484123	415.754913872357	505.863323533065	405.441412259991	768.359043031096	341.315063813612	199.885788618097	535.190050472188	286.139984272871	455.517613900697	534.352029692222	503.345264176873	510.372234544835	416.130595380209	473.097213550766	495.61124748244	450.193671654787	566.089412861541	567.702216078085	422.224008012591	428.849032104968	489.556128220821	582.239191155463	634.609327361691	647.514804799717	449.982099652304	770.949795250154	641.448791051551	600.546975973566	524.575419550982	308.507401420589	424.167444154606	1023.90266036798	460.03585050429	447.340576045342	474.110636721291	446.368890762526	470.049478139072	497.936473746353	500.264397077574	442.931838289724	600.090300358343	514.656991781637	926.065588969641	474.906631586043	330.177808548796	496.382155149252	660.81738691307	528.368299867592	555.527237708724	354.787126954918	492.474540570673	505.969469519941	343.405421944248	586.223122511554	361.096527714066	422.248857370303	368.064144097734	581.198728671244	428.001631204468	581.437188160052	380.006497286795	362.148336639527	551.077982674952	508.054355699582	619.443855253864	595.547164360211	657.261047799544	608.667168145919	670.360323421268	529.656533921054	678.566742332821	411.043714963916	313.600844716043	511.406556794735	315.079689966207	294.769977119713	246.145236845026	435.667932821572	432.871192368325	534.100219822716	211.420674366325	411.050302892363	754.225909567575	649.185010668512
1982.39086177345	423.351121416416	364.016576291968	494.64698026362	549.294663149261	600.504266429401	559.288665265034	338.366509858865	496.47189908041	538.453021829822	435.477727356167	592.973673526674	559.013129455934	461.517014614501	597.017430380514	451.767268428185	424.675093713774	426.711639317809	537.242389203156	428.006837377599	779.110510990018	363.542268453702	286.1503913307	545.2283865025	324.026407396191	753.374852141368	554.86204827524	512.189969603318	514.075015160962	421.830134455287	516.648720513401	512.079638500394	508.032666473691	611.466203125512	575.748131177689	445.691552981217	457.723002624175	516.420919244816	585.950552855797	641.556606802853	654.328566344795	457.416159479108	801.858809313108	656.281908732281	610.503254334656	536.890867751374	346.324723119431	443.42243652358	1036.41099989739	471.410413976091	460.452499411939	487.708342757183	469.75076555268	479.108603217142	512.33365290067	517.107846894301	639.743908147666	611.502009494686	553.456058226516	935.554687994025	495.773530473494	339.289244225112	570.339424010759	667.550896679637	563.4127733488	570.063912914708	367.659572346999	500.920998238994	515.495416354144	347.924980076876	609.900983231369	392.847865619224	500.391042206883	374.719940910454	604.218468344038	433.923794517397	618.375744137989	443.973398714201	390.116541225989	560.825777405383	511.708437660653	640.364186769696	619.657528575175	659.784523151736	670.790288231717	692.491596015442	535.59708750004	690.842824854931	420.225899800047	332.997546948304	589.700548191886	344.132664495816	298.88635267329	309.658921116382	453.394758727435	435.552327783555	546.804403875608	278.681803017729	471.120180670995	757.874854945672	660.537096114177
1982.79648246848	430.907717596579	369.273831058034	515.464268892375	634.663006189194	628.535626189641	571.89878228969	441.402402134976	499.071921812919	545.800048009789	439.642579176023	598.361281959275	562.114698962119	469.936759701529	619.600806747728	465.27400535657	471.680537509158	437.673241465298	568.574365936896	450.596899011619	789.862040607651	385.761863813755	376.177278985105	555.262770517431	361.8433431225	775.285179650059	616.640010733532	521.035846079225	517.777420701354	427.529504234856	560.103232445279	533.716413263262	552.732389358275	616.680194582545	583.772130990197	468.168228180683	486.571652173759	543.249050062403	593.582629786476	648.503742411581	661.141770259691	464.85021568597	832.759120453682	671.115376075206	620.46358782124	549.35098383228	390.886278607926	462.665307996986	1048.92040122353	482.786822452506	473.55686386977	501.306106339823	493.104080036443	491.753379789861	527.776092137866	533.93621335441	649.107559752426	652.784418277834	576.212695745941	945.042524152577	516.632526536228	345.373526335316	610.825578592523	674.284953477958	573.243205617408	584.596995067146	380.527460751003	508.690937966924	525.307275861364	352.445426806207	633.678745270882	426.413324004969	522.728632935115	414.530306024025	616.929954964201	439.845548260681	654.508301316232	506.288445226149	418.045229167718	580.883121425788	515.362410627807	661.26099675359	643.738286085348	661.960160869389	732.898249335054	714.598730186397	541.538544737297	695.622125906044	429.409232552074	383.299841010313	640.768493261944	373.744148751206	316.456730751188	335.407937339845	471.121019630246	438.233162903014	559.500016795398	371.011174876081	501.94602460115	761.523145436081	671.894373421649
